Date,Positive Case Count,DOW,New Cases,Cases Last 14 Days,Population,"Cases Per 100,000","Cases Last 14 Days Per 100,000",Location,County,Total Deaths,LTCF Deaths,Non-LTCF Deaths
2020-11-11,644,2,9.0,51.0,"42,461","1,516.7",120.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-12,653,3,9.0,53.0,"42,461","1,537.9",124.8,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-13,661,4,8.0,48.0,"42,461","1,556.7",113.0,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-14,669,5,8.0,50.0,"42,461","1,575.6",117.8,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-16,688,0,19.0,51.0,"42,461","1,620.3",120.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-17,694,1,6.0,51.0,"42,461","1,634.4",120.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-18,699,2,5.0,61.0,"42,461","1,646.2",143.7,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-19,709,3,10.0,69.0,"42,461","1,669.8",162.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-20,716,4,7.0,77.0,"42,461","1,686.3",181.3,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-21,717,5,1.0,80.0,"42,461","1,688.6",188.4,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-22,728,6,11.0,78.0,"42,461","1,714.5",183.7,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-23,754,0,26.0,85.0,"42,461","1,775.7",200.2,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-24,765,1,11.0,101.0,"42,461","1,801.7",237.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-25,777,2,12.0,113.0,"42,461","1,829.9",266.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-27,788,4,11.0,130.0,"42,461","1,855.8",306.2,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-28,804,5,16.0,131.0,"42,461","1,893.5",308.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-29,807,6,3.0,132.0,"42,461","1,900.6",310.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-30,823,0,16.0,135.0,"42,461","1,938.2",317.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-01,842,1,19.0,141.0,"42,461","1,983.0",332.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-02,859,2,17.0,143.0,"42,461","2,023.0",336.8,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-03,874,3,15.0,134.0,"42,461","2,058.4",315.6,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-04,902,4,28.0,133.0,"42,461","2,124.3",313.2,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-05,917,5,15.0,140.0,"42,461","2,159.6",329.7,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-06,951,6,34.0,156.0,"42,461","2,239.7",367.4,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-07,976,0,25.0,175.0,"42,461","2,298.6",412.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-12-08,993,1,17.0,179.0,"42,461","2,338.6",421.6,Oakley,Contra Costa,8.0,1.0,7.0
2020-12-09,995,2,2.0,183.0,"42,461","2,343.3",431.0,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-10,1022,3,27.0,201.0,"42,461","2,406.9",473.4,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-11,1044,4,22.0,209.0,"42,461","2,458.7",492.2,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-12,1049,5,5.0,222.0,"42,461","2,470.5",522.8,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-13,1093,6,44.0,226.0,"42,461","2,574.1",532.3,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-14,1131,0,38.0,242.0,"42,461","2,663.6",569.9,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-16,1200,2,69.0,284.0,"42,461","2,826.1",668.8,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-17,1230,3,30.0,316.0,"42,461","2,896.8",744.2,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-18,1263,4,33.0,334.0,"42,461","2,974.5",786.6,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-19,1304,5,41.0,336.0,"42,461","3,071.1",791.3,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-20,1332,6,28.0,333.0,"42,461","3,137.0",784.2,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-21,1363,0,31.0,353.0,"42,461","3,210.0",831.4,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-23,1419,2,56.0,373.0,"42,461","3,341.9",878.5,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-24,1455,3,36.0,380.0,"42,461","3,426.7",894.9,Oakley,Contra Costa,9.0,1.0,8.0
2020-12-26,1513,5,58.0,388.0,"42,461","3,563.3",913.8,Oakley,Contra Costa,10.0,2.0,8.0
2020-12-28,1558,0,45.0,400.0,"42,461","3,669.2",942.0,Oakley,Contra Costa,10.0,2.0,8.0
2020-12-29,1567,1,9.0,407.0,"42,461","3,690.4",958.5,Oakley,Contra Costa,10.0,2.0,8.0
2020-12-30,1621,2,54.0,412.0,"42,461","3,817.6",970.3,Oakley,Contra Costa,10.0,2.0,8.0
2020-12-31,1662,3,41.0,405.0,"42,461","3,914.2",953.8,Oakley,Contra Costa,10.0,2.0,8.0
2021-01-02,1729,5,67.0,393.0,"42,461","4,072.0",925.6,Oakley,Contra Costa,10.0,2.0,8.0
2021-01-03,1729,6,0.0,393.0,"42,461","4,072.0",925.6,Oakley,Contra Costa,10.0,2.0,8.0
2021-01-04,1768,0,39.0,404.0,"42,461","4,163.8",951.5,Oakley,Contra Costa,10.0,2.0,8.0
2021-01-05,1783,1,15.0,419.0,"42,461","4,199.1",986.8,Oakley,Contra Costa,10.0,2.0,8.0
2021-01-07,1895,3,112.0,422.0,"42,461","4,462.9",993.9,Oakley,Contra Costa,11.0,2.0,9.0
2021-01-08,1928,4,33.0,402.0,"42,461","4,540.6",946.8,Oakley,Contra Costa,12.0,2.0,10.0
2021-01-09,1963,5,35.0,408.0,"42,461","4,623.1",960.9,Oakley,Contra Costa,12.0,2.0,10.0
2021-01-10,1999,6,36.0,411.0,"42,461","4,707.8",967.9,Oakley,Contra Costa,12.0,2.0,10.0
2021-01-11,2042,0,43.0,422.0,"42,461","4,809.1",993.9,Oakley,Contra Costa,12.0,2.0,10.0
2021-01-12,2074,1,32.0,434.0,"42,461","4,884.5","1,022.1",Oakley,Contra Costa,12.0,2.0,10.0
2021-01-13,2116,2,42.0,448.0,"42,461","4,983.4","1,055.1",Oakley,Contra Costa,12.0,2.0,10.0
2021-01-14,2170,3,54.0,474.0,"42,461","5,110.6","1,116.3",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-15,2214,4,44.0,498.0,"42,461","5,214.2","1,172.8",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-16,2248,5,34.0,496.0,"42,461","5,294.3","1,168.1",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-17,2271,6,23.0,492.0,"42,461","5,348.4","1,158.7",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-18,2287,0,16.0,480.0,"42,461","5,386.1","1,130.4",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-19,2308,1,21.0,485.0,"42,461","5,435.6","1,142.2",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-20,2328,2,20.0,484.0,"42,461","5,482.7","1,139.9",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-21,2328,3,0.0,484.0,"42,461","5,482.7","1,139.9",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-22,2338,4,10.0,492.0,"42,461","5,506.2","1,158.7",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-23,2383,5,45.0,503.0,"42,461","5,612.2","1,184.6",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-24,2412,6,29.0,498.0,"42,461","5,680.5","1,172.8",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-25,2437,0,25.0,463.0,"42,461","5,739.4","1,090.4",Oakley,Contra Costa,15.0,3.0,12.0
2021-01-26,2451,1,14.0,431.0,"42,461","5,772.4","1,015.0",Oakley,Contra Costa,17.0,3.0,14.0
2021-01-27,2480,2,29.0,404.0,"42,461","5,840.7",951.5,Oakley,Contra Costa,18.0,4.0,14.0
2021-01-28,2497,3,17.0,387.0,"42,461","5,880.7",911.4,Oakley,Contra Costa,18.0,4.0,14.0
2021-01-29,2518,4,21.0,384.0,"42,461","5,930.1",904.4,Oakley,Contra Costa,18.0,4.0,14.0
2021-01-30,2533,5,15.0,374.0,"42,461","5,965.5",880.8,Oakley,Contra Costa,18.0,4.0,14.0
2021-01-31,2542,6,9.0,363.0,"42,461","5,986.7",854.9,Oakley,Contra Costa,18.0,4.0,14.0
2021-02-01,2549,0,7.0,348.0,"42,461","6,003.2",819.6,Oakley,Contra Costa,18.0,4.0,14.0
2021-02-02,2562,1,13.0,324.0,"42,461","6,033.8",763.1,Oakley,Contra Costa,18.0,4.0,14.0
2021-02-03,2575,2,13.0,293.0,"42,461","6,064.4",690.0,Oakley,Contra Costa,18.0,4.0,14.0
2021-02-04,2584,3,9.0,285.0,"42,461","6,085.6",671.2,Oakley,Contra Costa,18.0,4.0,14.0
2021-02-05,2619,4,35.0,257.0,"42,461","6,168.0",605.3,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-06,2634,5,15.0,252.0,"42,461","6,203.3",593.5,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-07,2641,6,7.0,255.0,"42,461","6,219.8",600.6,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-08,2655,0,14.0,258.0,"42,461","6,252.8",607.6,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-09,2665,1,10.0,247.0,"42,461","6,276.3",581.7,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-10,2667,2,2.0,255.0,"42,461","6,281.1",600.6,Oakley,Contra Costa,19.0,4.0,15.0
2021-02-12,2700,4,33.0,219.0,"42,461","6,358.8",515.8,Oakley,Contra Costa,20.0,4.0,16.0
2021-02-13,2709,5,9.0,209.0,"42,461","6,380.0",492.2,Oakley,Contra Costa,20.0,4.0,16.0
2021-02-14,2721,6,12.0,207.0,"42,461","6,408.2",487.5,Oakley,Contra Costa,20.0,4.0,16.0
2021-02-15,2729,0,8.0,192.0,"42,461","6,427.1",452.2,Oakley,Contra Costa,20.0,4.0,16.0
2021-02-16,2738,1,9.0,177.0,"42,461","6,448.3",416.9,Oakley,Contra Costa,20.0,4.0,16.0
2021-02-17,2746,2,8.0,177.0,"42,461","6,467.1",416.9,Oakley,Contra Costa,21.0,5.0,16.0
2021-02-19,2756,4,10.0,170.0,"42,461","6,490.7",400.4,Oakley,Contra Costa,22.0,5.0,17.0
2021-02-20,2764,5,8.0,175.0,"42,461","6,509.5",412.1,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-21,2782,6,18.0,174.0,"42,461","6,551.9",409.8,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-22,2788,0,6.0,158.0,"42,461","6,566.0",372.1,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-23,2795,1,7.0,157.0,"42,461","6,582.5",369.8,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-24,2792,2,-3.0,135.0,"42,461","6,575.4",317.9,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-25,2812,3,20.0,132.0,"42,461","6,622.5",310.9,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-26,2821,4,9.0,130.0,"42,461","6,643.7",306.2,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-27,2833,5,12.0,127.0,"42,461","6,672.0",299.1,Oakley,Contra Costa,24.0,5.0,19.0
2021-02-28,2837,6,4.0,127.0,"42,461","6,681.4",299.1,Oakley,Contra Costa,24.0,5.0,19.0
2021-03-01,2846,0,9.0,126.0,"42,461","6,702.6",296.7,Oakley,Contra Costa,24.0,5.0,19.0
2021-03-02,2849,1,3.0,125.0,"42,461","6,709.7",294.4,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-03,2858,2,9.0,126.0,"42,461","6,730.9",296.7,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-04,2859,3,1.0,125.0,"42,461","6,733.2",294.4,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-05,2865,4,6.0,118.0,"42,461","6,747.4",277.9,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-06,2868,5,3.0,107.0,"42,461","6,754.4",252.0,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-07,2872,6,4.0,111.0,"42,461","6,763.9",261.4,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-08,2876,0,4.0,115.0,"42,461","6,773.3",270.8,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-09,2878,1,2.0,106.0,"42,461","6,778.0",249.6,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-10,2884,2,6.0,97.0,"42,461","6,792.1",228.4,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-11,2892,3,8.0,92.0,"42,461","6,811.0",216.7,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-12,2892,4,0.0,92.0,"42,461","6,811.0",216.7,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-13,2900,5,8.0,90.0,"42,461","6,829.8",212.0,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-14,2904,6,4.0,87.0,"42,461","6,839.2",204.9,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-15,2911,0,7.0,84.0,"42,461","6,855.7",197.8,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-16,2919,1,8.0,74.0,"42,461","6,874.5",174.3,Oakley,Contra Costa,26.0,5.0,21.0
2021-03-17,2928,2,9.0,68.0,"42,461","6,895.7",160.1,Oakley,Contra Costa,27.0,5.0,22.0
2021-03-18,2939,3,11.0,67.0,"42,461","6,921.6",157.8,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-19,2942,4,3.0,66.0,"42,461","6,928.7",155.4,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-20,2947,5,5.0,69.0,"42,461","6,940.5",162.5,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-21,2947,6,0.0,66.0,"42,461","6,940.5",155.4,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-22,2951,0,4.0,72.0,"42,461","6,949.9",169.6,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-23,2952,1,1.0,68.0,"42,461","6,952.3",160.1,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-24,2955,2,3.0,70.0,"42,461","6,959.3",164.9,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-25,2960,3,5.0,71.0,"42,461","6,971.1",167.2,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-26,2965,4,5.0,72.0,"42,461","6,982.9",169.6,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-27,2971,5,6.0,70.0,"42,461","6,997.0",164.9,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-28,2978,6,7.0,67.0,"42,461","7,013.5",157.8,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-30,2978,1,0.0,64.0,"42,461","7,013.5",150.7,Oakley,Contra Costa,28.0,5.0,23.0
2021-03-31,2980,2,2.0,66.0,"42,461","7,018.2",155.4,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-01,2983,3,3.0,60.0,"42,461","7,025.3",141.3,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-02,2982,4,-1.0,60.0,"42,461","7,022.9",141.3,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-03,2985,5,3.0,54.0,"42,461","7,030.0",127.2,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-04,2988,6,3.0,53.0,"42,461","7,037.0",124.8,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-05,2988,0,0.0,53.0,"42,461","7,037.0",124.8,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-06,2992,1,4.0,41.0,"42,461","7,046.5",96.6,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-07,3002,2,10.0,40.0,"42,461","7,070.0",94.2,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-08,3013,3,11.0,38.0,"42,461","7,095.9",89.5,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-10,3033,5,20.0,42.0,"42,461","7,143.0",98.9,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-11,3035,6,2.0,40.0,"42,461","7,147.7",94.2,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-12,3045,0,10.0,43.0,"42,461","7,171.3",101.3,Oakley,Contra Costa,28.0,5.0,23.0
2021-04-13,3051,1,6.0,44.0,"42,461","7,185.4",103.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-14,3056,2,5.0,50.0,"42,461","7,197.2",117.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-15,3062,3,6.0,53.0,"42,461","7,211.3",124.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-16,3073,4,11.0,51.0,"42,461","7,237.2",120.1,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-17,3089,5,16.0,58.0,"42,461","7,274.9",136.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-18,3092,6,3.0,57.0,"42,461","7,282.0",134.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-19,3096,0,4.0,69.0,"42,461","7,291.4",162.5,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-20,3105,1,9.0,77.0,"42,461","7,312.6",181.3,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-21,3111,2,6.0,83.0,"42,461","7,326.7",195.5,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-22,3121,3,10.0,96.0,"42,461","7,350.3",226.1,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-23,3123,4,2.0,92.0,"42,461","7,355.0",216.7,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-24,3125,5,2.0,91.0,"42,461","7,359.7",214.3,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-25,3126,6,1.0,94.0,"42,461","7,362.0",221.4,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-26,3131,0,5.0,98.0,"42,461","7,373.8",230.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-28,3137,2,6.0,90.0,"42,461","7,388.0",212.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-29,3141,3,4.0,85.0,"42,461","7,397.4",200.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-04-30,3150,4,9.0,85.0,"42,461","7,418.6",200.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-01,3154,5,4.0,80.0,"42,461","7,428.0",188.4,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-02,3156,6,2.0,80.0,"42,461","7,432.7",188.4,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-03,3159,0,3.0,71.0,"42,461","7,439.8",167.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-04,3163,1,4.0,66.0,"42,461","7,449.2",155.4,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-05,3164,2,1.0,64.0,"42,461","7,451.5",150.7,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-06,3170,3,6.0,53.0,"42,461","7,465.7",124.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-07,3176,4,6.0,50.0,"42,461","7,479.8",117.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-08,3180,5,4.0,51.0,"42,461","7,489.2",120.1,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-09,3184,6,4.0,48.0,"42,461","7,498.6",113.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-12,3187,2,3.0,44.0,"42,461","7,505.7",103.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-13,3203,3,16.0,50.0,"42,461","7,543.4",117.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-14,3205,4,2.0,58.0,"42,461","7,548.1",136.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-16,3205,6,0.0,58.0,"42,461","7,548.1",136.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-17,3209,0,4.0,57.0,"42,461","7,557.5",134.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-19,3230,2,21.0,59.0,"42,461","7,607.0",139.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-20,3235,3,5.0,60.0,"42,461","7,618.8",141.3,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-22,3242,5,7.0,62.0,"42,461","7,635.2",146.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-23,3245,6,3.0,68.0,"42,461","7,642.3",160.1,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-24,3247,0,2.0,71.0,"42,461","7,647.0",167.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-26,3249,2,2.0,62.0,"42,461","7,651.7",146.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-27,3255,3,6.0,62.0,"42,461","7,665.9",146.0,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-28,3261,4,6.0,55.0,"42,461","7,680.0",129.5,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-30,3262,6,1.0,54.0,"42,461","7,682.3",127.2,Oakley,Contra Costa,29.0,5.0,24.0
2021-05-31,3264,0,2.0,53.0,"42,461","7,687.1",124.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-01,3267,1,3.0,49.0,"42,461","7,694.1",115.4,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-03,3272,3,5.0,50.0,"42,461","7,705.9",117.8,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-04,3279,4,7.0,47.0,"42,461","7,722.4",110.7,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-06,3287,6,8.0,41.0,"42,461","7,741.2",96.6,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-07,3287,0,0.0,34.0,"42,461","7,741.2",80.1,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-08,3289,1,2.0,33.0,"42,461","7,745.9",77.7,Oakley,Contra Costa,29.0,5.0,24.0
2021-06-09,3294,2,5.0,35.0,"42,461","7,757.7",82.4,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-10,3294,3,0.0,35.0,"42,461","7,757.7",82.4,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-11,3302,4,8.0,34.0,"42,461","7,776.5",80.1,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-12,3306,5,4.0,37.0,"42,461","7,786.0",87.1,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-13,3310,6,4.0,39.0,"42,461","7,795.4",91.8,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-15,3315,1,5.0,38.0,"42,461","7,807.2",89.5,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-16,3322,2,7.0,34.0,"42,461","7,823.6",80.1,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-17,3325,3,3.0,36.0,"42,461","7,830.7",84.8,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-18,3326,4,1.0,40.0,"42,461","7,833.1",94.2,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-19,3330,5,4.0,41.0,"42,461","7,842.5",96.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-20,3333,6,3.0,41.0,"42,461","7,849.6",96.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-21,3337,0,4.0,44.0,"42,461","7,859.0",103.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-22,3337,1,0.0,44.0,"42,461","7,859.0",103.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-23,3346,2,9.0,43.0,"42,461","7,880.2",101.3,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-24,3353,3,7.0,45.0,"42,461","7,896.7",106.0,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-25,3360,4,7.0,45.0,"42,461","7,913.1",106.0,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-26,3369,5,9.0,45.0,"42,461","7,934.3",106.0,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-27,3372,6,3.0,44.0,"42,461","7,941.4",103.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-06-28,3375,0,3.0,50.0,"42,461","7,948.5",117.8,Oakley,Contra Costa,30.0,1.0,29.0
2021-06-29,3383,1,8.0,54.0,"42,461","7,967.3",127.2,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-01,3385,3,2.0,61.0,"42,461","7,972.0",143.7,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-03,3401,5,16.0,63.0,"42,461","8,009.7",148.4,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-04,3405,6,4.0,60.0,"42,461","8,019.1",141.3,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-05,3407,0,2.0,56.0,"42,461","8,023.8",131.9,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-06,3409,1,2.0,56.0,"42,461","8,028.5",131.9,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-07,3410,2,1.0,60.0,"42,461","8,030.9",141.3,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-08,3419,3,9.0,58.0,"42,461","8,052.1",136.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-09,3428,4,9.0,60.0,"42,461","8,073.3",141.3,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-10,3437,5,9.0,61.0,"42,461","8,094.5",143.7,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-11,3447,6,10.0,60.0,"42,461","8,118.0",141.3,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-12,3456,0,9.0,58.0,"42,461","8,139.2",136.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-13,3462,1,6.0,57.0,"42,461","8,153.4",134.2,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-14,3471,2,9.0,62.0,"42,461","8,174.6",146.0,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-15,3480,3,9.0,63.0,"42,461","8,195.8",148.4,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-17,3497,5,17.0,75.0,"42,461","8,235.8",176.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-18,3500,6,3.0,79.0,"42,461","8,242.9",186.1,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-19,3509,0,9.0,87.0,"42,461","8,264.1",204.9,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-20,3518,1,9.0,89.0,"42,461","8,285.2",209.6,Oakley,Contra Costa,30.0,5.0,25.0
2021-07-21,3542,2,24.0,87.0,"42,461","8,341.8",204.9,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-22,3574,3,32.0,98.0,"42,461","8,417.1",230.8,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-23,3588,4,14.0,109.0,"42,461","8,450.1",256.7,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-24,3607,5,19.0,109.0,"42,461","8,494.9",256.7,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-25,3622,6,15.0,122.0,"42,461","8,530.2",287.3,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-26,3670,0,48.0,144.0,"42,895","8,555.8",335.7,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-27,3683,1,13.0,154.0,"42,895","8,586.1",359.0,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-29,3715,3,32.0,166.0,"42,895","8,660.7",387.0,Oakley,Contra Costa,31.0,5.0,26.0
2021-07-30,3745,4,30.0,176.0,"42,895","8,730.6",410.3,Oakley,Contra Costa,31.0,5.0,26.0
